id,addition,apartment_number,city,country,lat,lon,post_code,street,average_delivery_time,delivery_cost,minimum_order_value,name,owner_id,phone,rating,thumbnail_image_id,full_image_id
776,Parkway,,Hengelo,NL,22.830644,112.94593,,7 Buell Street,23,0.1,3,Voolith,00u262s3jn87lHv5b5d7,+86 (541) 811-6730,2.1,,
777,Road,,Hengelo,NL,14.7596318,121.0589081,6419,94390 Merrick Hill,44,2.9,9,Ntag,00u262s3jn87lHv5b5d7,+63 (393) 102-8437,4.9,,
778,Drive,,Hengelo,NL,-9.7780409,124.6524669,,0941 Milwaukee Place,34,3.4,11,Plajo,00u262s3jn87lHv5b5d7,+62 (620) 474-9090,4.6,,
779,Road,,Hengelo,NL,18.2382167,-72.0690372,,2 Holy Cross Parkway,18,2.6,6,Aimbo,00u262s3jn87lHv5b5d7,+509 (400) 464-6940,1.3,,
780,Alley,,Hengelo,NL,3.8788254,98.478759,,854 Nevada Terrace,30,1.4,8,Oba,00u262s3jn87lHv5b5d7,+62 (544) 799-7895,2.4,,
781,Alley,,Hengelo,NL,22.556499,114.236875,,1654 Dovetail Drive,37,2.1,8,Zoozzy,00u262s3jn87lHv5b5d7,+86 (107) 460-2673,4.8,,
782,Crossing,,Hengelo,NL,50.0138436,18.9779408,43-215,4144 Basil Pass,20,2.4,11,Skajo,00u262s3jn87lHv5b5d7,+48 (529) 838-6211,1.2,,
783,Alley,,Hengelo,NL,49.4289115,23.7472952,,14 Logan Avenue,35,0.0,9,Skipstorm,00u262s3jn87lHv5b5d7,+380 (387) 428-8384,3.1,,
784,Circle,,Hengelo,NL,35.7418174,139.3234464,197-0011,1516 Artisan Plaza,35,0.1,6,Kayveo,00u262s3jn87lHv5b5d7,+81 (622) 299-5973,3.6,,
785,Drive,,Hengelo,NL,-25.4106487,-57.3609511,,81 Lindbergh Way,35,1.0,7,Voomm,00u262s3jn87lHv5b5d7,+595 (336) 775-0283,1.5,,
786,Crossing,,Hengelo,NL,52.2679288,-1.1202549,NN11,05446 Redwing Parkway,44,2.6,7,Tekfly,00u262s3jn87lHv5b5d7,+44 (387) 872-8143,2.3,,
787,Avenue,,Hengelo,NL,4.860823,-74.912667,731027,234 Stephen Way,29,1.9,8,Midel,00u262s3jn87lHv5b5d7,+57 (309) 952-1608,1.7,,
788,Court,,Hengelo,NL,44.2136985,3.9996505,07204 CEDEX,081 Ridgeview Pass,19,3.2,2,Browsetype,00u262s3jn87lHv5b5d7,+33 (245) 881-0127,4.4,,
789,Hill,,Hengelo,NL,59.4291534,18.0684457,183 55,6 Milwaukee Lane,18,3.0,4,Mynte,00u262s3jn87lHv5b5d7,+46 (129) 620-7866,4.8,,
790,Drive,,Hengelo,NL,-6.3235522,106.6948015,,169 Mandrake Court,29,0.6,5,Talane,00u262s3jn87lHv5b5d7,+62 (497) 990-6417,3.9,,
791,Alley,,Hengelo,NL,-10.3327498,-36.8788381,49945-000,1 Onsgard Center,25,2.9,6,Viva,00u262s3jn87lHv5b5d7,+55 (812) 128-4343,4.0,,
792,Avenue,,Hengelo,NL,49.5718261,6.1593027,L-5941,5008 Transport Road,34,2.4,10,Livepath,00u262s3jn87lHv5b5d7,+352 (646) 670-5296,5.0,,
793,Pass,,Hengelo,NL,50.254933,21.478359,39-323,89770 Cody Hill,30,1.1,0,Abatz,00u262s3jn87lHv5b5d7,+48 (204) 800-6897,2.0,,
794,Circle,,Hengelo,NL,49.9727767,21.5148018,39-107,6 Bartillon Drive,35,1.1,0,Babbleblab,00u262s3jn87lHv5b5d7,+48 (381) 113-9560,4.2,,
795,Road,,Hengelo,NL,-1.2834307,29.6904746,,73 Hansons Trail,24,2.6,8,Kayveo,00u262s3jn87lHv5b5d7,+256 (147) 654-8413,1.1,,
796,Crossing,,Hengelo,NL,-8.7482,116.3038,,91361 Warner Trail,40,2.8,11,Oyoyo,00u262s3jn87lHv5b5d7,+62 (457) 985-4242,4.3,,
797,Avenue,,Hengelo,NL,37.0507794,22.0083727,,04 Scofield Junction,16,2.0,1,Wordpedia,00u262s3jn87lHv5b5d7,+30 (645) 529-8437,4.7,,
798,Hill,,Hengelo,NL,23.090823,113.74595,,7841 Continental Alley,45,3.1,9,Twimbo,00u262s3jn87lHv5b5d7,+86 (706) 326-6881,3.4,,
799,Center,,Hengelo,NL,-6.1382732,-77.0967357,,72 Derek Drive,25,1.4,3,Yabox,00u262s3jn87lHv5b5d7,+51 (675) 870-9535,4.6,,
800,Avenue,,Hengelo,NL,41.09028,128.29333,,70 1st Hill,42,1.1,9,Brainlounge,00u262s3jn87lHv5b5d7,+850 (684) 142-4074,1.1,,
801,Road,,Hengelo,NL,13.2409168,123.6050105,1095,7838 Clarendon Street,22,1.7,12,Camido,00u262s3jn87lHv5b5d7,+63 (495) 340-4561,4.0,,
802,Park,,Hengelo,NL,-7.0197713,113.8614481,,31 Longview Park,17,2.1,6,Voonix,00u262s3jn87lHv5b5d7,+62 (428) 770-8658,3.6,,
803,Court,,Hengelo,NL,45.5599168,-73.2004857,J3H,79 Crescent Oaks Point,27,0.0,11,Blognation,00u262s3jn87lHv5b5d7,+1 (828) 319-8238,3.2,,
804,Pass,,Hengelo,NL,40.0316754,20.1789757,,126 Melody Terrace,42,3.3,1,Fiveclub,00u262s3jn87lHv5b5d7,+355 (270) 773-4490,2.1,,
805,Circle,,Hengelo,NL,-34.8176238,-56.0182019,,6372 Homewood Way,32,2.0,12,Quatz,00u262s3jn87lHv5b5d7,+598 (885) 213-7040,4.8,,
806,Crossing,,Hengelo,NL,39.937881,116.4080926,,3 Linden Avenue,23,1.0,6,Photobean,00u262s3jn87lHv5b5d7,+86 (276) 963-4215,4.2,,
807,Pass,,Hengelo,NL,49.3320487,15.6123444,588 33,50 Continental Park,33,3.1,4,Yadel,00u262s3jn87lHv5b5d7,+420 (856) 701-9305,1.4,,
808,Hill,,Hengelo,NL,-3.1190275,-60.0217314,69000-000,19654 Milwaukee Plaza,41,0.8,12,Zoovu,00u262s3jn87lHv5b5d7,+55 (448) 969-0982,4.6,,
809,Crossing,,Hengelo,NL,41.6183527,67.1894488,,3861 Weeping Birch Way,38,1.8,1,Youtags,00u262s3jn87lHv5b5d7,+7 (471) 114-3655,3.7,,
810,Plaza,,Hengelo,NL,29.645451,110.089415,,132 Oxford Crossing,29,2.2,4,Oba,00u262s3jn87lHv5b5d7,+86 (915) 166-0724,3.6,,
811,Road,,Hengelo,NL,49.6169133,90.2391,,76 Thierer Pass,26,2.9,4,Katz,00u262s3jn87lHv5b5d7,+976 (893) 370-5703,1.2,,
812,Road,,Hengelo,NL,8.3839026,123.2857418,7109,35924 Merchant Pass,33,0.7,2,Brainsphere,00u262s3jn87lHv5b5d7,+63 (627) 123-9667,1.9,,
813,Road,,Hengelo,NL,55.0775116,24.2604924,55014,861 Wayridge Alley,20,0.5,3,Vitz,00u262s3jn87lHv5b5d7,+370 (525) 364-1886,3.8,,
814,Place,,Hengelo,NL,39.3253135,-9.232542,2510-515,1 Toban Road,18,3.1,7,Zooxo,00u262s3jn87lHv5b5d7,+351 (984) 621-4067,1.9,,
815,Plaza,,Hengelo,NL,11.7863324,-0.3654204,,04542 Manitowish Point,30,0.8,8,Jabbersphere,00u262s3jn87lHv5b5d7,+226 (932) 816-6704,4.5,,
816,Park,,Hengelo,NL,41.7323766,-8.7809095,4925-577,53 Valley Edge Center,42,3.4,9,Cogibox,00u262s3jn87lHv5b5d7,+351 (196) 223-6625,1.5,,
817,Court,,Hengelo,NL,14.5697429,121.0190818,5039,12879 Main Trail,30,3.1,5,Buzzster,00u262s3jn87lHv5b5d7,+63 (487) 655-9700,1.1,,
818,Place,,Hengelo,NL,44.5652451,17.5341531,,495 Brentwood Place,42,1.6,0,Myworks,00u262s3jn87lHv5b5d7,+387 (245) 680-3077,1.1,,
819,Park,,Hengelo,NL,42.4395419,-83.3155257,34642,17 Scoville Parkway,39,0.8,0,Plambee,00u262s3jn87lHv5b5d7,+1 (317) 697-2644,2.1,,
820,Center,,Hengelo,NL,14.8032838,-88.5975892,,09249 Cherokee Way,41,0.7,7,Yodel,00u262s3jn87lHv5b5d7,+504 (381) 936-7943,1.6,,
821,Pass,,Hengelo,NL,-6.7905128,111.9671537,,98 Manitowish Circle,24,1.6,8,Leenti,00u262s3jn87lHv5b5d7,+62 (803) 263-3771,1.9,,
822,Lane,,Hengelo,NL,-14.1254679,-69.9661586,,54 Goodland Street,22,0.5,8,Gabspot,00u262s3jn87lHv5b5d7,+51 (318) 190-8686,3.9,,
823,Pass,,Hengelo,NL,33.9345904,49.4008633,,87 Melody Pass,29,3.5,0,Quamba,00u262s3jn87lHv5b5d7,+98 (325) 801-1559,3.8,,
824,Alley,,Hengelo,NL,-2.2161048,113.913977,,44 Pierstorff Crossing,27,2.7,2,Brainlounge,00u262s3jn87lHv5b5d7,+62 (991) 588-4251,3.4,,
825,Park,,Hengelo,NL,55.7452926,24.3713362,38082,04 North Drive,39,1.9,6,DabZ,00u262s3jn87lHv5b5d7,+370 (458) 346-7242,2.7,,
826,Avenue,,Hengelo,NL,-7.7888522,114.1914951,,780 Blackbird Avenue,17,0.5,11,Yacero,00u262s3jn87lHv5b5d7,+62 (140) 944-9345,4.9,,
827,Pass,,Hengelo,NL,42.4947806,-90.7164246,,81253 Shoshone Street,36,2.4,4,Divanoodle,00u262s3jn87lHv5b5d7,+86 (355) 878-6671,1.8,,
828,Pass,,Hengelo,NL,2.5282234,34.6579985,,848 Oneill Pass,26,2.2,6,Skinder,00u262s3jn87lHv5b5d7,+256 (385) 110-9259,3.3,,
829,Pass,,Hengelo,NL,-5.3860856,-79.4703885,,0 Jay Parkway,26,3.5,10,Trilith,00u262s3jn87lHv5b5d7,+51 (701) 595-8251,4.1,,
830,Circle,,Hengelo,NL,59.2648646,15.2289108,702 16,44126 Autumn Leaf Park,35,2.2,6,Trunyx,00u262s3jn87lHv5b5d7,+46 (383) 777-6703,1.5,,
831,Trail,,Hengelo,NL,53.6936156,16.7047258,78-410,101 Dakota Junction,37,0.6,11,Dazzlesphere,00u262s3jn87lHv5b5d7,+48 (386) 506-7182,4.4,,
832,Circle,,Hengelo,NL,37.858628,112.558133,,52438 Melby Hill,16,1.3,8,JumpXS,00u262s3jn87lHv5b5d7,+86 (775) 916-2855,4.0,,
833,Street,,Hengelo,NL,-6.2258,106.7987,,73 Norway Maple Center,25,1.3,12,Tavu,00u262s3jn87lHv5b5d7,+62 (516) 627-1667,3.8,,
834,Way,,Hengelo,NL,24.705643,118.43196,,2 Sutherland Terrace,33,2.9,5,Chatterpoint,00u262s3jn87lHv5b5d7,+86 (528) 972-5118,1.4,,
835,Junction,,Hengelo,NL,13.7122103,9.1594532,,769 Alpine Plaza,18,2.3,10,Yacero,00u262s3jn87lHv5b5d7,+227 (891) 783-1277,3.6,,
836,Court,,Hengelo,NL,-7.7556135,112.029752,,75998 John Wall Trail,41,2.1,0,Talane,00u262s3jn87lHv5b5d7,+62 (825) 788-6173,4.3,,
837,Way,,Hengelo,NL,-9.9165208,-70.1455805,69950-000,68 Emmet Park,24,2.3,10,Cogilith,00u262s3jn87lHv5b5d7,+55 (168) 687-8358,1.3,,
838,Point,,Hengelo,NL,33.03267,36.57387,,04174 Holy Cross Street,42,0.4,2,Quamba,00u262s3jn87lHv5b5d7,+963 (298) 143-7998,2.7,,
839,Parkway,,Hengelo,NL,33.3297722,133.2308851,789-1301,68815 Kedzie Center,40,0.5,4,Wikido,00u262s3jn87lHv5b5d7,+81 (328) 465-8545,4.7,,
840,Street,,Hengelo,NL,-7.5284147,107.7340132,,05100 Crescent Oaks Terrace,39,1.7,8,Thoughtworks,00u262s3jn87lHv5b5d7,+62 (194) 623-2122,3.3,,
841,Place,,Hengelo,NL,30.779444,120.00922,,502 Schiller Center,31,3.4,7,Realcube,00u262s3jn87lHv5b5d7,+86 (448) 854-0642,3.0,,
842,Center,,Hengelo,NL,39.9378208,116.4103205,,82316 Mayer Avenue,25,0.9,2,Aimbo,00u262s3jn87lHv5b5d7,+86 (126) 897-7203,4.3,,
843,Trail,,Hengelo,NL,8.1142739,123.9026495,9024,9021 Longview Alley,28,0.6,8,Zoovu,00u262s3jn87lHv5b5d7,+63 (897) 700-3771,3.5,,
844,Alley,,Hengelo,NL,47.49116,3.91302,89204 CEDEX,5101 Debs Circle,29,3.3,3,Buzzdog,00u262s3jn87lHv5b5d7,+33 (261) 154-2834,2.1,,
845,Road,,Hengelo,NL,4.0568941,96.2468873,,0592 Towne Drive,35,1.2,8,Yotz,00u262s3jn87lHv5b5d7,+62 (186) 784-2504,1.1,,
846,Alley,,Hengelo,NL,-8.0604636,112.6285385,,3594 Moose Crossing,18,3.4,11,Bluejam,00u262s3jn87lHv5b5d7,+62 (966) 163-4975,3.9,,
847,Street,,Hengelo,NL,31.7338222,118.8719394,,3210 1st Pass,42,2.4,4,Kanoodle,00u262s3jn87lHv5b5d7,+86 (379) 938-8350,3.6,,
848,Hill,,Hengelo,NL,-5.7577862,105.6984455,,3 Waywood Drive,30,1.7,4,Wikizz,00u262s3jn87lHv5b5d7,+62 (126) 961-2354,1.9,,
849,Way,,Hengelo,NL,56.0311512,54.2842859,452696,7678 5th Crossing,26,1.5,11,Yoveo,00u262s3jn87lHv5b5d7,+7 (171) 535-1325,4.9,,
850,Lane,,Hengelo,NL,45.597839,126.637515,,7 Springs Court,42,1.5,7,Skyndu,00u262s3jn87lHv5b5d7,+86 (357) 441-7171,2.4,,
851,Crossing,,Hengelo,NL,44.435508,84.678548,,3 Luster Drive,16,1.8,2,Bubbletube,00u262s3jn87lHv5b5d7,+86 (277) 553-1962,3.6,,
852,Street,,Hengelo,NL,30.823054,110.973252,,162 Manitowish Place,44,2.1,9,Ntag,00u262s3jn87lHv5b5d7,+86 (681) 407-7125,3.1,,
853,Pass,,Hengelo,NL,59.3235522,18.3860374,134 40,67 Lakewood Plaza,20,1.7,3,Tagcat,00u262s3jn87lHv5b5d7,+46 (177) 999-0856,2.9,,
854,Center,,Hengelo,NL,52.4957047,20.01446,09-470,2607 Brown Trail,35,0.7,12,Photospace,00u262s3jn87lHv5b5d7,+48 (593) 733-3543,1.1,,
855,Way,,Hengelo,NL,-7.504714,112.358062,,5 7th Junction,15,2.3,9,Skynoodle,00u262s3jn87lHv5b5d7,+62 (225) 901-6000,2.0,,
856,Hill,,Hengelo,NL,41.8265437,-71.4013635,02912,2065 Truax Street,32,1.5,8,Livetube,00u262s3jn87lHv5b5d7,+1 (401) 986-1529,4.1,,
857,Way,,Hengelo,NL,40.417902,122.660538,,1557 Brown Road,42,1.0,4,Brainlounge,00u262s3jn87lHv5b5d7,+86 (217) 338-5809,4.1,,
858,Road,,Hengelo,NL,57.4286196,33.8164882,172715,70 Montana Lane,32,0.9,9,Skinte,00u262s3jn87lHv5b5d7,+7 (858) 974-7743,4.2,,
859,Point,,Hengelo,NL,60.203651,24.8980279,11710,4 Pearson Lane,18,3.1,5,Kanoodle,00u262s3jn87lHv5b5d7,+358 (108) 511-0601,1.2,,
860,Crossing,,Hengelo,NL,-22.250939,-45.928795,37550-000,05 Weeping Birch Lane,25,0.1,12,Brainbox,00u262s3jn87lHv5b5d7,+55 (300) 702-4429,1.6,,
861,Terrace,,Hengelo,NL,43.4945737,5.8978018,75784 CEDEX 16,35914 Autumn Leaf Alley,23,2.7,10,Linklinks,00u262s3jn87lHv5b5d7,+33 (190) 159-4176,4.2,,
862,Pass,,Hengelo,NL,32.8449965,-96.9799755,75062,2 5th Park,22,2.1,7,Yombu,00u262s3jn87lHv5b5d7,+1 (972) 926-9288,1.1,,
863,Pass,,Hengelo,NL,31.2303904,121.4737021,,045 Charing Cross Street,17,1.1,5,Thoughtstorm,00u262s3jn87lHv5b5d7,+86 (226) 824-0879,2.7,,
864,Way,,Hengelo,NL,40.8946241,-6.9635613,6440-104,55 Farragut Junction,27,3.3,11,Janyx,00u262s3jn87lHv5b5d7,+351 (515) 999-6947,4.2,,
865,Point,,Hengelo,NL,41.5217223,-8.4574423,4705-029,6416 Mayer Lane,38,1.8,7,Divape,00u262s3jn87lHv5b5d7,+351 (386) 230-0274,1.7,,
866,Crossing,,Hengelo,NL,-16.2664706,-56.6265989,78175-000,0 Dayton Road,29,3.3,9,Voonyx,00u262s3jn87lHv5b5d7,+55 (776) 609-1387,1.7,,
867,Alley,,Hengelo,NL,-2.3549763,115.5088914,,640 David Center,32,0.1,3,DabZ,00u262s3jn87lHv5b5d7,+62 (151) 497-3075,3.7,,
868,Circle,,Hengelo,NL,31.491169,120.31191,,45 Nova Circle,16,1.6,12,Fivechat,00u262s3jn87lHv5b5d7,+86 (674) 718-6489,1.5,,
869,Trail,,Hengelo,NL,7.75,-61,,367 Hagan Plaza,15,0.0,6,Realcube,00u262s3jn87lHv5b5d7,+58 (139) 651-7111,4.4,,
870,Junction,,Hengelo,NL,13.7398825,100.5085202,10100,140 Stoughton Parkway,36,0.8,2,Photobug,00u262s3jn87lHv5b5d7,+66 (263) 317-3921,2.1,,
871,Trail,,Hengelo,NL,38.4361809,57.4287899,,07 Bluestem Circle,30,3.5,11,Devpoint,00u262s3jn87lHv5b5d7,+993 (361) 373-6891,2.4,,
872,Hill,,Hengelo,NL,-19.6115404,34.7409293,,28 Delaware Avenue,25,0.8,10,Innotype,00u262s3jn87lHv5b5d7,+258 (975) 514-0153,4.2,,
873,Street,,Hengelo,NL,49.1013182,16.7048398,664 59,112 Rowland Street,20,0.1,5,Realcube,00u262s3jn87lHv5b5d7,+420 (971) 867-4977,4.7,,
874,Pass,,Hengelo,NL,-8.0914709,112.718192,,8327 Center Pass,36,1.3,0,Tagopia,00u262s3jn87lHv5b5d7,+62 (958) 776-8733,4.9,,
875,Pass,,Hengelo,NL,32.5009216,-6.6905458,,56938 Granby Lane,16,1.9,10,LiveZ,00u262s3jn87lHv5b5d7,+212 (131) 679-3577,1.7,,
876,Crossing,,Hengelo,NL,-4.8371532,-37.7662816,62823-000,169 Mccormick Parkway,25,2.2,9,Twitterbeat,00u262s3jn87lHv5b5d7,+55 (307) 751-6641,1.1,,
877,Place,,Hengelo,NL,51.976466,21.215337,05-530,002 American Drive,45,0.5,6,Gigashots,00u262s3jn87lHv5b5d7,+48 (552) 804-7738,1.8,,
878,Trail,,Hengelo,NL,18.7634836,-70.3352881,11506,225 Vahlen Way,16,3.5,5,Babbleopia,00u262s3jn87lHv5b5d7,+1 (597) 482-1197,4.0,,
879,Circle,,Hengelo,NL,45.7718709,126.6701902,,6736 Continental Place,20,1.8,12,Skiba,00u262s3jn87lHv5b5d7,+86 (317) 185-0612,1.2,,
880,Plaza,,Hengelo,NL,41.5217223,-8.4574423,4705-029,9 Hayes Court,18,2.2,2,Jetpulse,00u262s3jn87lHv5b5d7,+351 (754) 838-9076,3.3,,
881,Center,,Hengelo,NL,49.712424,21.0458599,38-322,65 Brentwood Avenue,29,0.4,9,Innotype,00u262s3jn87lHv5b5d7,+48 (275) 382-6333,2.0,,
882,Terrace,,Hengelo,NL,-3.7924795,-39.2698136,62640-000,952 Hoard Junction,24,3.1,12,Feednation,00u262s3jn87lHv5b5d7,+55 (129) 897-1756,1.8,,
883,Crossing,,Hengelo,NL,40.0150745,44.5191627,,2 Rutledge Lane,17,3.2,2,Meemm,00u262s3jn87lHv5b5d7,+374 (274) 499-8414,1.8,,
884,Pass,,Hengelo,NL,-22.602558,-43.9055155,27175-000,289 Ridgeway Road,42,3.3,5,Centizu,00u262s3jn87lHv5b5d7,+55 (294) 225-3251,2.3,,
885,Alley,,Hengelo,NL,49.5054982,6.2761743,L-5659,11 Clove Point,45,2.1,4,Gabvine,00u262s3jn87lHv5b5d7,+352 (755) 185-8420,2.3,,
886,Place,,Hengelo,NL,29.171978,89.146146,,096 Monument Alley,39,1.3,4,Oloo,00u262s3jn87lHv5b5d7,+86 (787) 610-9150,1.7,,
887,Point,,Hengelo,NL,53.2976886,-6.3219759,D6W,160 Lotheville Crossing,24,0.7,3,Jabbercube,00u262s3jn87lHv5b5d7,+353 (311) 824-6309,2.6,,
888,Lane,,Hengelo,NL,50.1770891,30.3196385,,5 Bonner Circle,23,0.7,10,Gigashots,00u262s3jn87lHv5b5d7,+380 (545) 845-4301,1.9,,
889,Circle,,Hengelo,NL,49.9484387,23.5302946,,377 Pine View Plaza,17,1.3,9,Demivee,00u262s3jn87lHv5b5d7,+380 (468) 163-8145,2.3,,
890,Place,,Hengelo,NL,50.31641,-122.80273,E1W,2679 Burrows Circle,34,1.4,0,Edgewire,00u262s3jn87lHv5b5d7,+1 (341) 530-9116,4.0,,
891,Terrace,,Hengelo,NL,59.454973,13.7250925,655 94,243 Esker Trail,28,0.8,1,Skidoo,00u262s3jn87lHv5b5d7,+46 (203) 248-6525,4.7,,
892,Lane,,Hengelo,NL,53.2874153,-6.3660863,D24,2 Scofield Center,23,2.9,2,Cogidoo,00u262s3jn87lHv5b5d7,+353 (204) 746-6612,4.1,,
893,Terrace,,Hengelo,NL,23.359121,103.160034,,4735 Judy Pass,24,0.3,5,Babbleblab,00u262s3jn87lHv5b5d7,+86 (639) 532-9661,4.0,,
894,Terrace,,Hengelo,NL,38.2,-85.7,40225,6477 Union Avenue,36,1.2,11,Mymm,00u262s3jn87lHv5b5d7,+1 (502) 425-4793,1.7,,
895,Way,,Hengelo,NL,60.994897,71.8982957,140231,183 Briar Crest Center,18,0.0,10,Flipopia,00u262s3jn87lHv5b5d7,+7 (896) 304-8498,3.5,,
896,Park,,Hengelo,NL,29.432849,110.923502,,800 Waywood Lane,37,1.9,3,Jaxworks,00u262s3jn87lHv5b5d7,+86 (669) 323-2452,2.8,,
897,Terrace,,Hengelo,NL,31.466526,116.952766,,44145 High Crossing Place,41,0.0,1,Youopia,00u262s3jn87lHv5b5d7,+86 (337) 724-9807,3.6,,
898,Hill,,Hengelo,NL,42.5317628,72.2304571,,132 Division Place,40,2.9,4,Muxo,00u262s3jn87lHv5b5d7,+996 (106) 152-1941,2.2,,
899,Terrace,,Hengelo,NL,37.1597899,-8.0359507,5350-064,6775 Red Cloud Lane,17,1.6,8,Katz,00u262s3jn87lHv5b5d7,+351 (663) 903-0212,3.9,,
900,Center,,Hengelo,NL,-8.2104974,114.9671388,,70 Becker Place,45,2.8,10,Shuffledrive,00u262s3jn87lHv5b5d7,+62 (922) 994-2850,2.0,,
901,Parkway,,Hengelo,NL,-17.3652664,30.1935663,,377 Katie Circle,29,0.6,4,Bubblemix,00u262s3jn87lHv5b5d7,+263 (297) 342-0444,1.2,,
902,Pass,,Hengelo,NL,18.1646497,-73.8110279,,6 American Road,24,1.7,6,Browsedrive,00u262s3jn87lHv5b5d7,+509 (527) 459-1380,3.7,,
903,Plaza,,Hengelo,NL,-9.5663,119.8145,,4954 Orin Lane,32,3.4,11,Roombo,00u262s3jn87lHv5b5d7,+62 (705) 218-1891,2.9,,
904,Street,,Hengelo,NL,-6.745694,111.0438053,,265 Arkansas Parkway,23,1.5,11,Gabvine,00u262s3jn87lHv5b5d7,+62 (115) 158-4768,2.7,,
905,Center,,Hengelo,NL,2.2776281,32.4467238,,52960 Nevada Road,21,2.8,3,Bubblebox,00u262s3jn87lHv5b5d7,+256 (726) 930-3640,3.5,,
906,Place,,Hengelo,NL,58.3005959,56.4173346,618703,1 Fulton Plaza,44,3.3,4,Bubbletube,00u262s3jn87lHv5b5d7,+7 (645) 999-5944,2.1,,
907,Terrace,,Hengelo,NL,13.3132472,12.6158803,,1006 Bowman Court,27,2.3,2,Shufflebeat,00u262s3jn87lHv5b5d7,+227 (341) 693-8103,1.4,,
908,Avenue,,Hengelo,NL,-22.2090755,-47.3951378,13610-000,5677 Westport Alley,27,0.9,8,Skimia,00u262s3jn87lHv5b5d7,+55 (377) 933-3432,2.5,,
909,Terrace,,Hengelo,NL,6.984864,124.349613,9612,0775 Morrow Point,38,2.6,2,Meevee,00u262s3jn87lHv5b5d7,+63 (442) 754-3039,2.5,,
910,Alley,,Hengelo,NL,7.755354,-76.6554309,057858,2 Mayfield Junction,27,0.6,10,Feedbug,00u262s3jn87lHv5b5d7,+57 (563) 481-8556,4.1,,
911,Way,,Hengelo,NL,49.8541052,19.3158581,43-354,613 Hoard Road,44,3.4,11,Quatz,00u262s3jn87lHv5b5d7,+48 (109) 902-9868,4.4,,
912,Junction,,Hengelo,NL,48.966667,96.783333,,61 Corscot Trail,38,1.5,6,Zoomlounge,00u262s3jn87lHv5b5d7,+976 (542) 810-1324,1.3,,
913,Street,,Hengelo,NL,36.9522824,26.9807653,,160 New Castle Terrace,35,0.0,5,Blogtags,00u262s3jn87lHv5b5d7,+30 (566) 420-3295,3.5,,
914,Plaza,,Hengelo,NL,-19.5354306,45.4615785,,03720 Canary Road,36,3.0,8,Zoombeat,00u262s3jn87lHv5b5d7,+261 (368) 650-2693,3.0,,
915,Drive,,Hengelo,NL,33.5449468,131.4194175,607-8204,048 Kropf Terrace,19,1.4,3,Bluezoom,00u262s3jn87lHv5b5d7,+81 (962) 212-6219,1.9,,
916,Place,,Hengelo,NL,5.4600818,-73.98004,154848,443 Valley Edge Terrace,41,0.1,6,Eamia,00u262s3jn87lHv5b5d7,+57 (373) 948-6925,4.3,,
917,Trail,,Hengelo,NL,42.4466457,19.8827002,,12486 La Follette Point,33,2.6,0,Wikizz,00u262s3jn87lHv5b5d7,+355 (405) 637-0103,1.9,,
918,Circle,,Hengelo,NL,31.2971634,121.4870071,,91 Rutledge Street,21,1.2,9,Oyondu,00u262s3jn87lHv5b5d7,+86 (969) 792-2506,1.4,,
919,Terrace,,Hengelo,NL,-20.3483832,-41.6385979,29398-000,11867 Anthes Drive,17,2.2,3,Photospace,00u262s3jn87lHv5b5d7,+55 (687) 360-7776,2.6,,
920,Drive,,Hengelo,NL,-16.9794093,-67.2162619,,39080 Starling Center,39,3.3,4,Oyonder,00u262s3jn87lHv5b5d7,+591 (725) 972-5773,3.9,,
921,Avenue,,Hengelo,NL,12.0557931,-68.8257889,,769 Dexter Drive,27,1.6,1,Rhybox,00u262s3jn87lHv5b5d7,+599 (438) 988-8736,4.4,,
922,Circle,,Hengelo,NL,-2.9492205,25.9231471,,1668 Tony Road,42,1.6,7,Talane,00u262s3jn87lHv5b5d7,+242 (227) 177-4064,1.6,,
923,Point,,Hengelo,NL,33.347316,120.16366,,49 Glendale Avenue,37,3.0,10,Devbug,00u262s3jn87lHv5b5d7,+86 (131) 466-5801,2.4,,
924,Alley,,Hengelo,NL,38.2537363,48.2999901,,516 Monica Junction,44,0.8,5,Fanoodle,00u262s3jn87lHv5b5d7,+98 (234) 459-8420,2.2,,
925,Road,,Hengelo,NL,52.435251,4.8501344,1504,340 Clarendon Alley,27,0.1,6,Bubblebox,00u262s3jn87lHv5b5d7,+31 (304) 358-4686,1.9,,
926,Crossing,,Hengelo,NL,15.5168467,120.6069565,3119,4460 Prentice Terrace,34,0.4,6,Voomm,00u262s3jn87lHv5b5d7,+63 (114) 447-8410,2.4,,
927,Way,,Hengelo,NL,63.4388688,10.4232348,7042,523 Meadow Valley Junction,34,0.7,8,Twimbo,00u262s3jn87lHv5b5d7,+47 (234) 275-9858,3.7,,
928,Crossing,,Hengelo,NL,35.422892,103.352654,,210 Messerschmidt Trail,38,0.4,8,Wikido,00u262s3jn87lHv5b5d7,+86 (198) 446-9281,3.5,,
929,Trail,,Hengelo,NL,-29.2106317,30.0029572,3300,2 Kim Circle,16,0.8,9,Feedfish,00u262s3jn87lHv5b5d7,+27 (822) 466-5770,4.8,,
930,Street,,Hengelo,NL,40.1814881,43.9146893,,29 Petterle Avenue,29,3.1,7,Skipfire,00u262s3jn87lHv5b5d7,+374 (114) 378-4200,1.5,,
